Material_ID,RFQ_ID,Part_Number,Quantity_Required,Material_Description,Notes,Position
536,199,,1,Alamcenamiento USB - SSD,Not Available,1
586,210,,1,MOTBBA CENTRIF PEDROLLO CPM-158 1'X1',Not Available,1
589,210,,1,ACTUADOR WOODWARD C250,Not Available,4
522,187,,1,Conector Hembra M12 4 pines 90 grados,Not Available,1
482,181,,1,"CIF CREMA, 750 ML",Not Available,2
558,207,,1,FOCO SOLAR LED 100 W,Not Available,4
569,207,,1,ampolleta led 11 w 220 vac 50/60 hz,Not Available,15
597,215,,1,"EMPAQUETADURA CUADRADA GFO 9/16"" GORETEX ó SIMILAR",Not Available,2
599,215,,1,RODAMIENTO RODILLOS/ROTULA 22218 CCK/W33,Not Available,4
520,186,,1,ESPIRAL PORT.CONDUCTOR SCHN MOD.DXN3415N,Not Available,1
521,186,,1,BASE RELE 8 PINES 10A RUZC2M,Not Available,2
487,183,,1,SOPORTE DE COJINETES BBA 1NEA80 PZ 5,Not Available,1
488,183,,1,CARCASA COJINETE 1L8 PZ. H,Not Available,2
489,183,,1,ROTOR 1 NEA 80 PZA N 22,Not Available,3
490,183,,1,ESTATOR 1 NEA 80 PZA 21,Not Available,4
549,204,,1,BATIDORA,Not Available,1
551,206,,1,Conector Macho M8 3 pines,Not Available,1
552,206,,1,Conector Hembra M8 3 pines,Not Available,2
553,206,,1,Conector Macho M8 4 pines,Not Available,3
554,206,,1,Conector Hembra M8 4 pines,Not Available,4
572,208,,1,CARGADOR DE BATERIAS GAMMA 12/24 V 10A,Not Available,1
498,185,,1,TERMOLAMINADORA / PLASTIFICADORA,Not Available,3
506,185,,1,LAVALOZAS,Not Available,11
509,185,,1,CAJA PLUMAVIT 30 LTS,Not Available,14
518,185,,1,jabon liq,Not Available,23
519,185,,1,toalla papel 250 mts,Not Available,24
530,194,,1,DESTAPADORA ELECTRICA RIDGID 220 VOLT K-45AF,Not Available,1
526,191,,1,SWITCH INDUST. MOXA EDS-405A,Not Available,1
478,180,,1,FLANGE 8'' SLIP ON CL150 SOLDAR,Not Available,1
479,180,,1,FLANGE RESPALDO AC.CARB.160MM ANSI 150,Not Available,2
480,180,,1,STUB END HDPE 160MM PN10-PE100,Not Available,3
537,200,,1,CASCO VERDE,Not Available,1
538,200,,1,ZAPATO SEGURIDAD N 40,Not Available,2
541,200,,1,ZAPATO SEGURIDAD N 43,Not Available,5
544,200,,1,ZAPATO SEGURIDAD N 41,Not Available,8
545,200,,1,ZAPATO SEGURIDAD N 42,Not Available,9
631,227,,1,PANEL FILTRANTE 90 MICRAS,Not Available,1
647,233,,1,"JUEGO BROCAS FE 1/16"" A 1/2"" HSS. 15 PZS",Not Available,1
626,223,,1,RODON DE VITON DIAMETRO 8MM,Not Available,1
675,241,,1,contactor 3RT2016-1AN22 SIEMENS,Not Available,1
635,230,,1,"VALVULA DE MARIPOSA TIPO WAFER DE 16” ANSI 125/150 CUCHILLA Y BASTAGO INOXIDABLE DISEÑO BAJA PERDIDA DE CARGA ASIENTO EPDM CON ACTUADOR NEUMATICO DOBLE EFECTO, LIMIT SWITCH Y ELECTROVALVULA DE 24V DC NAMUR MARCA BRAY O KSB.",Not Available,1
641,232,,1,"DISCO DE CORTE 12"" X 3/32"" X1""",Not Available,2
646,232,,1,CORREA EN V TIPO B-61,Not Available,7
687,250,,1,ADAPTADOR 28SO28D-EO-300,Not Available,1
688,250,,1,ADAPTADOR PA32PL32D,Not Available,2
689,250,,1,ADAPTADOR PA44-48U,Not Available,3
690,250,,1,PROGRAMADOR UNIVERSAL TOPMAX III,Not Available,4
693,253,,1,"Válvula mariposa wp 300 psi 8"" BUCHANNON",Not Available,1
686,249,,1,Laempe contactor 3RT2016-1BB42,Not Available,1
638,231,,1,CANDADO GRANDE 50 MM,Not Available,3
639,231,,1,PENETRANTE ANTICORROSIVO WD-40 311 GRS.,Not Available,4
683,246,,1,NOTEBOOK,Not Available,1
685,248,,1,ELEVADOR DE CONTENEDOR,Not Available,1
692,252,,1,Carro departamento técnico (CMM),Not Available,1
617,218,,1,"BOMBA SUMERGIBLE PEDROLLO MOD. VXM 15/50-5ST 2"" 1,5 HP 2900RPM 230VAC",Not Available,1
623,221,,1,GASKET LIQUIDO 5-J 56GRS VERSACHEM,Not Available,1
634,229,,1,Horno Eléctrico 32 Litros,Not Available,1
650,234,,1,PILA ALCALINA TAMANO AA (CHICA),Not Available,2
627,224,,1,Guante Metalico Talla L,Not Available,1
658,240,,1,Bombín de piso,Not Available,1
659,240,,1,Agujas para inflar balones,Not Available,2
665,240,,1,Petos estándar Naranjo,Not Available,8
666,240,,1,Petos estándar Fucsia,Not Available,9
669,240,,1,Balones de fútbol Molthen o Mitre N°5,Not Available,12
672,240,,1,Petos estándar Amarillo,Not Available,15
673,240,,1,Petos estándar Rosado,Not Available,16
674,240,,1,Balones de fútbol Molthen o Mitre N°4,Not Available,17
656,238,,1,Megafono,Not Available,1
676,242,,1,compresor REFCOMP SW1H6000 45 KW,Not Available,1
681,244,,1,Motor eléctrico,Not Available,1
654,236,,1,Juego completo limit switch,Not Available,1
60,35,10380001,1,"CIRCUIT CARD ASSEMBLY,WESTINGH WCBS4N","10380001 CIRCUIT CARD ASSEMBLY,WESTINGH WCBS4N
Descripción larga
ENSAMBLADO TARJETA CIRCUITO,PROTECCION Y CONTROL SOBRECARGA,MOTOR DE
ARRANQUE FVNR

Fabricante: WESTINGHOUSE ELECTRIC COMPANY
Número de pieza: WCBS4N",1
124,81,10380001,1,"CIRCUIT CARD ASSEMBLY,WESTINGH WCBS4N ENS TJTA CIRCUITO,WESTINGH WCBS4N Número de pieza: WCBS4N","10380001 CIRCUIT CARD ASSEMBLY,WESTINGH WCBS4N

ENS TJTA CIRCUITO,WESTINGH WCBS4N

ENSAMBLADO TARJETA CIRCUITO,PROTECCION Y CONTROL SOBRECARGA,MOTOR DE
ARRANQUE FVNR

Fabricante: WESTINGHOUSE ELECTRIC COMPANY
Número de pieza: WCBS4N",1
120,77,10380001,1,"CIRCUIT CARD ASSEMBLY,WESTINGH WCBS4N","10380001 CIRCUIT CARD ASSEMBLY,WESTINGH WCBS4N
Descripción larga
ENSAMBLADO TARJETA CIRCUITO,PROTECCION Y CONTROL SOBRECARGA,MOTOR DE
ARRANQUE FVNR

Fabricante: WESTINGHOUSE ELECTRIC COMPANY
Número de pieza: WCBS4N",1
129,86,10380001,1,"CIRCUIT CARD ASSEMBLY,WESTINGH WCBS4N","10380001 CIRCUIT CARD ASSEMBLY,WESTINGH WCBS4N
Circuit card assembly,Overload control & protection,MOTOR STARTER FVNR
Manufacturer
WESTINGHOUSE ELECTRIC COMPANY
Part Number
WCBS4N",1
125,82,10380001,1,"CIRCUIT CARD ASSEMBLY,WESTINGH WCBS4N ENS TJTA CIRCUITO,WESTINGH WCBS4N Número de pieza: WCBS4N","10380001 CIRCUIT CARD ASSEMBLY,WESTINGH WCBS4N

ENS TJTA CIRCUITO,WESTINGH WCBS4N

ENSAMBLADO TARJETA CIRCUITO,PROTECCION Y CONTROL SOBRECARGA,MOTOR DE
ARRANQUE FVNR

Fabricante: WESTINGHOUSE ELECTRIC COMPANY
Número de pieza: WCBS4N",1
41,30,Not Available,1,"ADAPTER,WATER PUMP GROUP,CAT 4P2383","ADAPTER,WATER PUMP GROUP,CAT 4P2383",1
42,31,Not Available,1,"PRESSURISER,KOMATSU R110206F2","PRESSURISER,KOMATSU R110206F2
PANEL,DIVERTER CTRL,P&H 79E5578F1
MODULE,P&H R54799D18
STARTER,REVERSING,KOMATSU R47370D8
BATTERY,UNIT,P&H R54872D70
BOLT,U,KOMATSU 20Q3D35
NUT,KOMATSU TG3941
CABINET,P&H R42936F2
CABINET,P&H R42936F2
BOLT,HEX,METSAUST 00615142675
GASKET,PINION,FLSMIDTH XL17200281003
SPIDER ASSY,METSAUST 17502074501
KEY,BUSH,METSAUST 12100
BOLT,METSMINE 00920101072
GASKET,BOLIDEN 59354636000
STUD,METSMINE 59454637000",1
43,31,Not Available,1,"PANEL,DIVERTER CTRL,P&H 79E5578F1","PRESSURISER,KOMATSU R110206F2
PANEL,DIVERTER CTRL,P&H 79E5578F1
MODULE,P&H R54799D18
STARTER,REVERSING,KOMATSU R47370D8
BATTERY,UNIT,P&H R54872D70
BOLT,U,KOMATSU 20Q3D35
NUT,KOMATSU TG3941
CABINET,P&H R42936F2
CABINET,P&H R42936F2
BOLT,HEX,METSAUST 00615142675
GASKET,PINION,FLSMIDTH XL17200281003
SPIDER ASSY,METSAUST 17502074501
KEY,BUSH,METSAUST 12100
BOLT,METSMINE 00920101072
GASKET,BOLIDEN 59354636000
STUD,METSMINE 59454637000",2
51,31,Not Available,1,"GASKET,PINION,FLSMIDTH XL17200281003","PRESSURISER,KOMATSU R110206F2
PANEL,DIVERTER CTRL,P&H 79E5578F1
MODULE,P&H R54799D18
STARTER,REVERSING,KOMATSU R47370D8
BATTERY,UNIT,P&H R54872D70
BOLT,U,KOMATSU 20Q3D35
NUT,KOMATSU TG3941
CABINET,P&H R42936F2
CABINET,P&H R42936F2
BOLT,HEX,METSAUST 00615142675
GASKET,PINION,FLSMIDTH XL17200281003
SPIDER ASSY,METSAUST 17502074501
KEY,BUSH,METSAUST 12100
BOLT,METSMINE 00920101072
GASKET,BOLIDEN 59354636000
STUD,METSMINE 59454637000",10
875,343,Not Available,1,"SPOOL PIECE,1000MM LG,ASTM A36,EPOXY PAI","SPOOL PIECE,1000MM LG,ASTM A36,EPOXY PAI",1
736,288,1015625,2,BEARING||CAT 3512|1T0210,"BEARING, P N 1T-0210  (RODAMIENTO).",1
748,293,10477921,2,"FUSIBLE,PODER MANEJO,CERQUIM Manufacturer: CATERPILLAR Numero de Parte: 4780860","FUSIBLE,PODER MANEJO,CERQUIM 
Manufacturer: CATERPILLAR
Numero de Parte: 4780860",1
747,292,1234066,2,TIRANTE THYSSEN KRUPP 4213397,"TIRANTE, THYSSEN KRUPP NUMERO PARTE: 4213397, USO: CHANCADOR MANDIBULAS (240-CR-01)",5
731,283,1473825,2,"MANGUITO FIJ 277,813X360,502X212,598mm","MANGUITO ; COLOQUIALES: SIN INFORMACION; TIPO: FIJACION; CODIGO DESIGNACION: SIN INFORMACION; DIAMETRO INTERNO: 277,813mm; DIAMETROEXTERNO: 360,502mm; ANCHO: SIN INFORMACION; MATERIAL: SIN INFORMACION; ESTANDARES Y ESPECIFICACIONES: SIN INFORMACION; CARACTERISTIC AS ADICIONALES: LONGITUD 212,598mm PARA RODAMIENTO ESTILO DISEÑO H, DIAMETRO 10-5 16"", LONGITUD 208mm, ROSCA TR300X4mm, H 3 160 10.5  16; MARCAS SUGERIDAS: SKF SNP 3160X10.15 16   FSQ HA 3160 - 10.15 16",1
750,295,11223955,2,"O-RING,EXT,YAMA 643064","Junta tórica
Modifier 1                     Exterior
Additional modifiers           Válvula asiento
Additional modifiers           40 PTFE
Drawing Number                 MFR 40
Parent Equipment               YAMADA NDP-40BVS-XP PUMP",1
751,295,11223963,2,"O-RING,SEAT,40PTFE,YAMA 643136","Junta tórica
Modifier 1                     Exterior
Additional modifiers           Válvula asiento
Additional modifiers           40 PTFE
Drawing Number                 MFR 40
Parent Equipment               YAMADA NDP-40BVS-XP PUMP",2
738,289,4215509,2,"VALVULA CUCH Fe DUCT 150psi 14"" SEMI LUG","VALVULA; DESIGNACION TIPO MODELO: CUCHILLO; MATERIAL CUERPO: HIERRO DUCTIL; MEDIDA PRESION: 150psi; CLASE: 150; DIAMETRO NOMINAL: 14 ""; TIPO CONEXION: SEMI LUG; TIPO VASTAGO: ACERO INOXIDABLE AISI 316; METODO ACCIONAMIENTO: VOLANTE MANUAL CON OPERADOR DE ENGRANAJES  CONICOS; USO DESIGNADO: CONCENTRADO DE COBRE; ESTANDARES Y ESPECIFICACIONES: B16.5; CARACTERISTICAS ADICIONALES: CUCHILLA: DUPLEX 2 205, LARGO DE BARILLA: 100"", PASANTE BIDIRECCIONAL; MARCAS SUGERIDAS: BRAY CONTROLS SERIE 768",2
59,34,10389900,2,"VALVULA,ALIVIO SEGURIDAD,3/4IN NPT","Valve,Safety relief,3/4in NPT",1
4,3,11073206,2,"MOUSE,OPTICAL,WIRED,BLK,SCROLLING WHEEL","Transductor,Electrico(a)
Short Name                     Transductor,Eléc
Tipo De Transductor            PT100
Función Del Transductor        Temp measuring
Datos De Entrada               1mA
Datos De Salida                4 a 20mA
Datos eléctricos               30V AC,1.5kV,50Hz
Power rating                   12 to 30 V DC
Datos de conexión              M3 screw
Protección Ambiental           IP20
Datos De Montaje Transductor   Riel din
Características Especiales     -20 to 65deg C temp
Características Especiales     1 output",2
6,5,11260968,2,"DISPLAY,LED,24IN,FUJITSU B24W7LED","Monitor
Modifier 1                     LED,24in
Additional modifiers: Relación de aspecto 16:10
Additional modifiers           Resolución 1920 x 1200 píxeles
Additional modifiers           Altavoz integrado
Additional modifiers           Pantallas TCO 6.0,ENERGY STAR
Additional modifiers           EPEAT oro
Additional modifiers           Cable de pot estándar de la UE
Additional modifiers           Con 1 x DVI
Additional modifiers           Con 1 x D-SUB con cable
Additional modifiers           Con 1 x Puerto de pantalla
Additional modifiers           Con 2 x USB 2.0
Drawing Number                 MFR CP-M0065-F-1-01-20",1
96,60,11242755,2,"MODULE,SAFETY RELAY,MONITORING,2,2,24V A","11242755 MODULE,SAFETY RELAY,MONITORING,2,2,24V A
Long Description
Module,Indust process controller
Short Name: Module
Module type: Safety relay
Module function: Monitoring
Input data: 2
Output data: 2
Supply voltage: 24V AC/DC
Number of Outputs/Inputs: 4
Module mounting data: DIN rail mounting
Special features: IP40
Manufacturer
ALLEN-BRADLEY
REXEL
Part Number
440R-D22R2
226488",1
98,62,11222370,2,"SENSOR,LIQUID LEVEL-TEMP,ULTRASONIC,5M R SENSOR,NIVEL-TEMP LÍQUIDO,ULTRASÓNICO Número de pieza: SN61.XXANFKNXX","11222370 SENSOR,LIQUID LEVEL-TEMP,ULTRASONIC,5M R

SENSOR,NIVEL-TEMP LÍQUIDO,ULTRASÓNICO

Sensor,Nivel-temp líquido
Short Name: Sensor,Nivel-Temp Líquido
Tipo De Diseño: Ultrasónico
Dimensiones o tamaño: Alcance 5m
Construcción: Cámara simple de plástico
Datos de conexión: 1/2in FNPT
Artículos adjuntos: Sin pantalla
Características Especiales: -40 a 80deg C
Características Especiales: Foundation fieldbus dos hilos
Características Especiales: IP66/IP67

Fabricante: 
TECNAGENT
VEGA GRIESHABER GMBH & CO

Número de pieza:
SN61.XXANFKNXX
SN61.XXANFKNXX



Estimado Proveedor/a, no olvide indicar siempre Marca y NP cotizados por usted dentro de su cotización, además de subir Ficha técnica o imagen y descripción que respalden su cotización.
Indicar si es el material original de la marca y NP solicitados, o bien, si es una marca alternativa, o material OEM.
Plazo de entrega indicado debe ser en cantidad de días o semanas, indicarlo explícitamente dentro de su cotización. 
Muchas gracias!",1
23,19,10376478,2,"GASKET,RG,FLG,GARLOCK G430003755551101","sF Master Number
570858

Manufacturer
INDUPAQ. S.A. CHILE
GARLOCK INC
Part Number
GD72320001
G430003755551101
UOM
EA

Short Description
GASKET,RG,FLG,GARLOCK G430003755551101

Long Description
Gasket,Rg,Flange,1in id,1/8in thk,Ifg 5500,Class 150",1
19,15,11419977,2,"BLOWER,EXHAUST,CORDLESS,517 X 156 X 210M","11419977 BLOWER,EXHAUST,CORDLESS,517 X 156 X 210M
Long Description
Blower,Exhaust
Short Name: Blower,Exhaust
BLOWER DESIGN/TYPE: Cordless
Blower dimensions or size: 517 x 156 x 210mm dim
Voltage rating: 18V
Power rating: 98m/s max air speed
Special features: 3 speeds
Special features: 3.2m3/min max air vol
Special features: 0 to 18000rpm no load speed
Manufacturer
CJ MINERALS SPA
MAKITA PTY LTD
Part Number
0000012100409
DUB185",1
14,10,11301185,2,"BELT,V,5VX SECT,88IN OC LG,COGGED WEDGE","11301185 BELT,V,5VX SECT,88IN OC LG,COGGED WEDGE
Descripción larga
Correa,V
Short Name: Correa,V
Sección De La Correa: Sección 5VX
Largo De La Correa: 88in oc lg
Denominación/Tamaño De Correa: Cuña dentada
Diseño/Tipo De La Correa: Costilla única
Características Especiales: 5/8in w,0.55in thk

Fabricante:
LUKSIC ZUANIC SA
GATES CORPORATION

Número de pieza:
5VX880
5VX880",1
27,22,11283819,2,"BLADE,SCRAPER,MARTINEN 35897D871181OR HOJA,RASPADOR,MARTINEN 35897D871181OR Número de pieza: 35897D-871181OR","11283819 BLADE,SCRAPER,MARTINEN 35897D871181OR
Hoja
Modifier 1: Raspador
Additional modifiers: Primario
Additional modifiers: 87in ancho correa
Additional modifiers: Modelo QC1 XHD

Fabricante: MARTIN ENGINEERING PTY LTD
Número de pieza: 35897D-871181OR",1
15,11,11453127,2,"UNIDAD RODAMIENTO,RODILLO,SERIE DE RFB,2 SEALMASTER BEARINGS INC,USA RFB-203-C","UNIDAD RODAMIENTO,RODILLO,SERIE DE RFB,2

SEALMASTER BEARINGS INC,USA
 RFB-203-C",1
123,80,11402330,2,"MODULE,SECURITY TYP,2 I/P,2 O/P,24V AC,-","11402330 MODULE,SECURITY TYP,2 I/P,2 O/P,24V AC,-
Descripción larga
Módulo,Indust process controller
Short Name: Módulo
Tipo De Módulo: Security typ
Datos De Entrada: 2 input
Datos De Salida: 2 salidas
Voltage De Suministro: 24V AC
Características Especiales: -15%,+10% tolerance

Fabricante: TRANSWORLD POWER & TELCOM SPA
Número de pieza: 774609

Por favor, indicar expresamente y dentro de su cotización la marca y número de parte cotizado por usted. 
Indicar también el plazo de entrega en días o semanas. 
Además subir junto a su cotización la ficha técnica del fabricante e imágenes de apoyo.",1
1020,395,1390198,2,ACOPLAMIENTO THYSSENKRUPP 20436919,"ACOPLAMIENTO ELASTICO, TAMAÑO 38 45-42, THYSSENKRUPP N P 20436919, USO: CHANCADOR GIRATORIO KB 63X89",1
857,335,4132818,2,PAR DESCANSOS SECUNDARIOS CUO2-114-00A,PAR DE DESCANSOS SECUNDARIOS 114A N P CUO2-114-00A. TECNIPAK.TIPO: PULMON DE AIRE.,1
1018,393,11277076,2,"PANEL,FRONTAL,GE F6P5KHK Número de pieza: F6P-5KHK","11277076 PANEL,FRONTAL,GE F6P5KHK

Panel
Modifier 1: Frontal

Fabricante: GENERAL ELECTRIC CO USA
Número de pieza: F6P-5KHK",1
871,342,11445167,2,"ARNÉS,SEGURIDAD,LOOP,L TO XL,POLYESTER, MACAYA LTDA: AR4531600","11445293 
Guardacabo,Cable
Short Name                                         Guardacabo,Soga
Denominación/Tipo Guardacabo        Cabo de vida
Dimensión/Tamaño De Guardacabo   25mm ancho
Material Del Guardacabo                   Poliéster
Specification data                              Dieléctrico
MACAYA LTDA / NP CV0231018

**************************************
Bolsa,Textil
Short Name                     Bolso,Género
Diseño/Tipo De La Bolsa        Seafarer
Tela De La Bolsa               Pvc,High resistance
Dimension/Tamaño De La Bolsa   54l
Color Del Material             Rojo
NP: BO1033540
MACAYA LTDA

**********************************************

Arnés,Safety,Industriales
Short Name                     Arnés,Seguridad
Tipo De Diseño                 Loop
Denominación Tamaño            L to XL
Material Del Arnés             Polyester,Dielectric
Carga Segura De Trabajo        3000kg max
Características Especiales     140kg user weight max
NP: AR4531600
MACAYA LTDA

**********************************************************

Arnés,Safety,Industriales
Short Name                     Arnés,Seguridad
Tipo De Diseño                 Loop
Denominación Tamaño            S to M
Material Del Arnés             Dielectric,Polyester
Carga Segura De Trabajo        3000kg max
Características Especiales     140kg user weight max
NP:AR4531177
MACAYA",5
866,341,11448254,2,"PLATAFORMA MANTENCION,ESCALÓN,8 A 16IN","Maintenance platform
Short Name                     Maintenance Platform
Platform design or type        Step
Platform size dimension        8 to 16in pipe
Construction data              2 x Step
Platform material              ASTM A36
Safety feature                 Handrail",1
845,326,000000000000315019,2,"Inductive coupling devices   (INSERT,D/ACOPLAM:570,62MM DI X 106MM DE)","
INSERTO,DE ACOPLAMIENTO: TIPO DE ACOPLAMIENTO:MAGNALOY 570 TAMAÑO:62MM DI X 106MM DE X 32MM A MATERIAL:NEOPRENO, NEGRO FABRICANTE (MANUFACTURER): MAGNALOY:M570N7-70
",1
1017,392,000000000001752056,2,Digital analyzer controllers   (INTERR.TEMP MICROTHERM T11A 080.05L310U1),"
INTERRUPTOR DE TEMPERATURA ALIMENTACIÓN:250V 2,5A RANGO DE TEMPERATURA:80°C DISPOSICIÓN DEL CONTACTO:NC POLO:2P ATRIBUTO:CONEXIÓN: CABLE 20 AWG, PROTECCIÓN: IP00. FABRICANTE:MICROTHERM PARTE:T11A 080.05L310U112
",1
145,99,10406384,2,"STARTER,MTR,15HP,600V,270A,120VAC COIL,N","Starter,Motor
Short name                     Starter,Mtr
Power rating                   15hp
Supply voltage                 600V
Operating current              270A
Coil operating voltage         120VAC coil
Enclosure data                 NEMA 5
starter number of poles        3p",1
140,95,11383411,2,"CONTACTOR,VAC,SIEMENS 3RT12766NF36","Processor,Communications,Model cp 342-5

Contactor
Modifier 1                     Vacuum
Additional modifiers           250kW
Additional modifiers           400V
Additional modifiers           500A
Additional modifiers           3 pole
Additional modifiers           2 n/o,2 n/c

Contactor
Modifier 1                     Vacuum
Additional modifiers           250kW
Additional modifiers           400V
Additional modifiers           500A
Additional modifiers           3 pole
Additional modifiers           2 n/o,2 n/c",1
142,96,11083659,2,"SENSOR,MOTION,115/230V AC,SITRANS WM100","11083659 SENSOR,MOTION,115/230V AC,SITRANS WM100
Long Description
Sensor
Modifier 1: Motion
Modifier 2: 115/230V AC
Additional modifiers: Aluminum housing
Manufacturer
SIEMENS SITRANS
EXPERTICIA INGENIEROS S.A.
Part Number
WM100
SITRANS WM100",1
130,87,11083659,2,"SENSOR,MOTION,115/230V AC,SITRANS WM100","11083659 SENSOR,MOTION,115/230V AC,SITRANS WM100
Long Description
Sensor
Modifier 1: Motion
Modifier 2: 115/230V AC
Additional modifiers: Aluminum housing
Manufacturer
SIEMENS SITRANS
EXPERTICIA INGENIEROS S.A.
Part Number
WM100
SITRANS WM100",1
1024,399,4215507,2,"VALVULA PINCH AC CARB 150psi 6"" FLANGE","VALVULA; DESIGNACION TIPO MODELO: PINCH; MATERIAL CUERPO: ACERO CARBONO; MEDIDA PRESION: 150psi; CLASE: 150; DIAMETRO NOMINAL: 6""; T IPO CONEXION: FLANGE AMBOS EXTREMOS; METODO ACCIONAMIENTO: ELECTRICO, MOTORIZADO, MULTIVUELTA CON REDUCTOR, CON POSICION DE SEGURIDA D; ESTANDARES Y ESPECIFICACIONES: ASME B16.5; CARACTERISTICAS ADICIONALES: CUERPO CERRADO, MOTOR ELECTRICO VOLTAJE 575V, FRECUENCIA 50Hz, FASES 3, EQUIPADO CON FUNCIONAMIENTO MANUAL DE EMERGENCIA, PARA CONCENTRADO DE COBRE ESPESADOR P5, SOLIDOS EN SUSPENSION CP 27 ,6 A 50, GRANULOMETRIA D50 IGUAL A 50um, DENSIDAD DE MEZCLA 1266-1800kg m3, GRAVEDAD ESPECIFICA 4,2, ACIDEZ PULPA PH 7 APROXIMADO, A CTUADOR SEÑAL APERTURA Y CIERRE 120VAC, LIMIT SWITCH FIN CARRERA PARA APERTURA 120VAC, SEÑAL DE FALLA 120VAC, ALIMENTACION CONTROL 1 20VAC, PROTECCION NEMA 4X IP65, CONEXION ELECTRICA NPT 1 2, SELECTOR OPERACION MANUAL ELECTRICO, PROTECCION SOBRE TORQUE Y SOBRECORR IENTE,MANGA CAUCHO NATURAL ANTIABRASIVO DUREZA 50+-5 SHORE A, REFORZADO TELAS POLIESTER ALTA RESISTENCIA; MARCAS SUGERIDAS: ROTORK",1
1025,400,4200259,2,"SOLENOIDE AIRE 1"" 110V SMC VP3165103DA","SOLENOIDE DE AIRE 1"" (110V) VP3165-103DA, FABRICANTE SMC O C 4501675634",1
1029,402,1498403,2,MANIFOLD CENTRAL 150/12/8 PD K60801401,MANIFOLD CENTRAL 150 12 8 PD BOMBA CLYDE REFERENCIA K60801401 MARCA SCHENCK PROCESS USO: CLYDE 50 12 6 PD BOMBA PSF1,1
1074,429,1336559,2,ELEMENT SET AIRSEP 119008001,ELEMENT SET AIRSEP 119008001,1
1076,431,1485757,2,ELEMENTO FILTRO 2UM 03B1143,"ELEMENTO FILTRO RETORNO, 2UM, REFERENCIA: 03B1143, INFORMACION INTERNA: UTILIZADO EN MAQUINA ENLAINADORA RUSSELL, PARA REVESTIMIENTO  DE MOLINOS",1
