Material_ID,RFQ_ID,Part_Number,Quantity_Required,Material_Description,Notes,Position
15510,5913,4208294,1,PANTALON CARGO TERM IMPL VARON T-XL,"PANTALON; TIPO: CARGO TERMICO IMPERMEABLE VARON; MATERIAL: 100% POLIESTER Y POLAR LAMINADO; TALLA COMERCIAL: XL; USO DESIGNADO: ALTA  CORDILLERA; ESTANDARES Y ESPECIFICACIONES: IMPERMEABILIDAD 3000mm, RESPIRABILIDAD 1000gm m2, REPELENTE AL AGUA, CON CAPACIDAD DE RE TENER EL CALOR CORPORAL. COSTURAS REFORZADAS Y CORDURA EN RODILLAS PARA MAYOR DURABILIDAD DE LA PRENDA. PANTALON APTO PARA PROTEGER A LAS PERSONAS DEL RIESGO A LAS BAJAS TEMPERATURAS Y AGUAS LLUVIAS; MARCADO: LOGO CODELCO PIERNA IZQUIERDA. (PUEDE SER BORDADO O SUB LIMADO); NORMA CHILENA NCH 44: CONTROL DE CALIDAD. INSPECCION POR ATRIBUTOS. TABLAS Y PROCEDIMIENTOS DE MUESTREO; NORMA CHILENA NCH 1209: TEXTILES, ETIQUETADO Y SIMBOLOS PARA EL CUIDADO; NORMA CHILENA NCH 1597: METODO DE ENSAYO PARA DETERMINAR EL LIGAMENTO DE TEJI DOS PLANOS. ; CARACTERISTICAS ADICIONALES: MATERIAL (OPCIONAL): TRATAMIENTO DE LA TELA PARA MAYOR REPELENCIA AL AGUA; COLOR: SIN PRE FERENCIA; MARCAS SUGERIDAS: HARD WORK",3
15059,5728,1521437,1,SEGUIDOR GLANDULA FLSMIDTH MM08004410001,SEGUIDOR; MODIFICADOR: GLANDULA; NOMBRE FABRICANTE: FLSMIDTH MINERALS; NUMERO DE PARTE: MM080-044-10001; EQUIPO DEL QUE ES PARTE: BO  MBA DESCARGA ESPESADOR; FABRICANTE DEL EQUIPO: FLSMIDTH; MODELO DEL EQUIPO: SLURRYMAX 3X3-11,7
15060,5728,1521438,1,GLANDULA TORNILLO FLSMIDTH MM08014516001,SEGUIDOR; MODIFICADOR: GLANDULA; NOMBRE FABRICANTE: FLSMIDTH MINERALS; NUMERO DE PARTE: MM080-044-10001; EQUIPO DEL QUE ES PARTE: BO  MBA DESCARGA ESPESADOR; FABRICANTE DEL EQUIPO: FLSMIDTH; MODELO DEL EQUIPO: SLURRYMAX 3X3-11,8
15061,5728,1521439,1,GLANDULA STUD FLSMIDTH MM08004516001,SEGUIDOR; MODIFICADOR: GLANDULA; NOMBRE FABRICANTE: FLSMIDTH MINERALS; NUMERO DE PARTE: MM080-044-10001; EQUIPO DEL QUE ES PARTE: BO  MBA DESCARGA ESPESADOR; FABRICANTE DEL EQUIPO: FLSMIDTH; MODELO DEL EQUIPO: SLURRYMAX 3X3-11,9
15062,5728,1521443,1,ESPACIADOR MANGA FLSMIDTH MM10010928019,SEGUIDOR; MODIFICADOR: GLANDULA; NOMBRE FABRICANTE: FLSMIDTH MINERALS; NUMERO DE PARTE: MM080-044-10001; EQUIPO DEL QUE ES PARTE: BO  MBA DESCARGA ESPESADOR; FABRICANTE DEL EQUIPO: FLSMIDTH; MODELO DEL EQUIPO: SLURRYMAX 3X3-11,10
14770,5624,1168496,1,VALVULA ALIVIO DANFOSS FLUID 1AR41P1030S,"VALVULA ALIVIO, REF: DANFOSS FLUID CONTROLS 1AR41P1030S",1
14729,5590,4157999,1,LAMPARA LED 2500LX RINGLIT KL2.5LM(B,"LAMPARA LED, LUMINOSIDAD: 2500LX, TENSION CARGA: 5V, TENSION NOMINAL: 3.7V, CAPACIDAD: 3AH, PROTEC: IP67, RECARGABLE, P CASCO, RINGL IT N P KL2.5LM(B)",1
14751,5607,4185908,1,CARRO ELEC AC 1020X780X1715mm 220V,"CARRO; TIPO: ELECTRICO; MATERIAL: ACERO; ALTO: 1020mm; ANCHO: 780mm; LONGITUD: 1715mm; VOLTAJE (V): 220V; CAPACIDAD CARGA: 500kg; FU ERZA RUPTURA: 600kg; CARACTERISTICAS ADICIONALES: TRACCION ELECTRICA, AUTONOMIA 8hr, PARADA DE EMERGENCIA; ALARMA DE RETROCE SO, SIS TEMA DE PARTIDA HOMBRE MUERTO, PLATAFORMA DE CARGA VEA.02.419.HS4.0500; MARCAS SUGERIDAS: ZALLYS",1
14758,5614,1139690,1,ACOPLAMIENTO FLEXIBLE FALK 1130T10,"ACOPLAMIENTO FLEXIBLE, TIPO: GRILLA, FABRICANTE: FALK, NUMERO PARTE: 1130T10",1
14776,5629,10421915,1,"VALVE,GATE,2IN NB,RF FLG,CL 150","Nombre corto                   Valvula,Compuerta
Valvula                        Compuerta
Medida nominal valvula         2in nb
Datos conexion                 Pestana cara saliente
Pestana mesa                   Clase 150",1
14774,5628,1425529,1,GUIA CABLE IZQUIERDO R&M 52331493,"GUIA CABLE IZQUIERDO, R&M N P 52331493 USO: EQUIPO POLIPASTO KONECRANES MOD.CXT6042",1
14785,5638,10420945,1,"VALVE,BALL,2IN NB,A494CW12MW BODY,CL 150","Nombre corto                   Valvula,Bolas
Valvula                        Bolas
Medida nominal valvula         2in nb
Material cuerpo                A494cw12mw cuerpo
Pestana mesa                   Clase 150",1
14780,5633,10915252,1,"CILINDRO,HID,MESCO 1TC40AB410GBDAG2KX","Descripción larga
Cilindro,Hidraulico,Largo310mm,Ancho75mm,TRANSFERENCIA DE CARGA MESCO",1
14779,5632,10915252,1,"CILINDRO,HID,MESCO 1TC40AB410GBDAG2KX","Descripción larga
Cilindro,Hidraulico,Largo310mm,Ancho75mm,TRANSFERENCIA DE CARGA MESCO",1
14777,5630,11324317,1,"VÁLVULA,PINCHA,ADJUNTA,6IN FB,CILINDRO","Descripción larga
Válvula,Pellizco
Short Name: Válvula,Pincha
Diseño/Tipo De Válvula: Adjunta
Tamaño Nominal De Válvula: 6in full bore
Método De Operación: Cilindro neumático dbl efecto
Presión nominal: 80psi
Artículos adjuntos: Interruptor de límite 18mm
Artículos adjuntos: Solenoide 110V AC
Características Especiales: T1120,PVE
Características Especiales: Fallar al final",1
14822,5649,11386896,1,"GAUGE,PRESS,0 TO 2500KPA,4 1/2IN DIA,PTF","11386896 GAUGE,PRESS,0 TO 2500KPA,4 1/2IN DIA,PTF
Descripción larga
Manometro,Presión,Indicad
Short Name: Escala Presión
Rango De Medición: 0 a 2500kPa
Tamaño Del Dial: 4 1/2in dia
Material De Tubo: PTFE,Class 300
Material De La Escala: Acero inoxidable 316L
Características Especiales: IP65 protección

Fabricante: THE WIKA CO,W.GERMANY
Número de pieza: 14577584

Se requiere vigencia de cotización mínimo 3 meses (Precio proyectado y Plazo Entrega)

Estimado Proveedor/a, no olvide indicar siempre Marca y NP cotizados, además de subir Ficha técnica o imagen y descripción que respalden su cotización.
Además, plazo de entrega indicado debe ser en días o semanas. 
Muchas gracias!",1
14826,5653,11453944,1,"SELLO,MEC,CART,AOSELSPA SM00386","Descripción larga
Sello
Modifier 1: Mecánico
Modifier 2: Cartucho
Additional modifiers: Con flange especial
Additional modifiers: 2-1/4in",1
14827,5654,11453944,1,"SELLO,MEC,CART,AOSELSPA SM00386","Descripción larga
Sello
Modifier 1: Mecánico
Modifier 2: Cartucho
Additional modifiers: Con flange especial
Additional modifiers: 2-1/4in",1
14728,5589,4217382,1,TOLVA PLN22054SP08ME1001,TOLVA; NUMERO PLANO: 22-054-SP-08-ME-1001; EQUIPO DEL QUE ES PARTE: BUZON LATERAL CARGUIO MINERAL GRUESO,1
14623,5552,4172988,1,RESPIRADOR ROSTRO COMPLETO C/MASCARA T-L,"NOMBRE ELEMENTO: RESPIRADOR; TIPO: ROSTRO COMPLETO; MATERIAL: ; TALLA COMERCIAL: L; USO DESIGNADO: TRABAJO DE SOLDADURA; ESTANDARESY ESPECIFICACIONES: ; CARACTERISTICAS ADICIONALES: CON MASCARA SOLDAR, MODELO 54001W; MARCAS SUGERIDAS: NORTH;",1
14624,5553,1474003,1,TAPON CJTO PLNCRM2022046,CONJUNTO TAPON; NUMERO PLANO: CRM-2022-046; NUMERO REVISION: 0; USODESIGNADO: CAJON MOBO 1 Y 2 SAG,1
14685,5576,1556836,1,VERIFICADOR P/SIST ROTURA BRS2KITEUPH,VERIFICADOR; TIPO: BUCLE; USO DESIGNADO: SISTEMA DETECCION DE ROTURAS BECKER MINING SISTEMS BRS-2-KIT-EU-PH; CARACTERISTICAS ADICION ALES: TRANSMISOR RECEPTOR BRS BRD; MARCAS SUGERIDAS: BECKER MINING SYSTEM 1000003879,1
14687,5578,1421765,1,VALVULA FRENO KNORR BREMSE I3819,"VALVULA FRENO, EMERGENCIA, P LOCOMOTORA SCHALKE, KNORR BREMSE N P I3819",1
14689,5580,1454520,1,JUEGO REPARACION CAT R1700GT,"JUEGO REPARACION, P TRANSMISION, CATERPILLAR N P R1700GT, USO: CARGADORFRONTAL R1700G",1
14688,5579,4093515,1,CINTA TRANSPORTADORA GOODYEAR PLYESBEP63,"CINTA TRANSPORTADORA (CONVEYOR STRIP), GOODYEAR PLY ESB EP 630 3, 36"" ANCHO (914MM) LARGO 202 MT TIPO: PLYLON = NYLON NYLON O EP = P OLIESTER NYLON; TENSION TRABAJO: 330 P.I.W.; TENSION RUPTURA: 630 KN M; TELAS: 3; CUBIERTA SUPERIOR: 1 4"" (6,4MM); CUBIERTA INFERIOR : 1 8""(3,2MM); CANTOS: CEMENTADOS; GRADO ""B"" O ""RMA 2""; RESISTENCIA: AL CORTE Y ABRASION",1
14682,5573,1533488,1,VALVULA MEZCLADORA TRANE TS3135,VALVULA; MODIFICADOR: MEZCLADORA; NOMBRE FABRICANTE: TRANE; NUMERO DE PARTE: TS3135; EQUIPO DEL QUE ES PARTE: CLIMATIZADORES TIPO CO  MPACTO; FABRICANTE DEL EQUIPO: TRANE; MODELO DEL EQUIPO: WSC120,1
14911,5700,1113116,1,DEVICE ALLIS SAG MILL20X10' EATON 145839,"DEVICE, AXIAL LOCKING, EATON CORP.  145839DA, REF. VC 5001, EATON CATALOG 1989, FOR DUAL WIDE CLUTCH, MODEL 42VC1200, USED ON ALLIS SAG BALL MILLS 20X10 , SERIAL 25752, CONCENTRATOR A-1, SLAG TREATMENT PLANT.**",1
14907,5696,1426509,1,TAPA CABEZAL ENTRADA VULCO 65017CVXE02,"TAPA CABEZAL ENTRADA, P HIDROCICLON CAVEX 650CVX18, VULCO N P 65017CVXE02",1
14906,5695,1426511,1,CABEZAL ESTRUCTURADO VULCO 65032CVXE02,"CABEZAL ENTRADA ESTRUCTURADO, P HIDROCICLON CAVEX 650CVX18, VULCO N P 65032CVXE02",1
14910,5699,1512032,1,MANGUEROTE GOMA VULCO M305650AFGTHJN0211,"MANGUEROTE GOMA ANTIABRASIVA 12""X2110MM NFF NFG, FABRICANTE: WEIR MINERALS VULCO, NUMERO DE PARTE: M305650AFGTHJN0211, NUMERO DE PLA NO: CRM-2018-041, DEBE CONSIDERAR SISTEMA DETECTOR PATENTADO DESGASTE POR CORTE CABLE A 3 NIVELES, INDICADOR POR LUCES VERDE AMARILL O ROJO, USO: MOLINO BOLAS MARCY 12 -6""X16 -O"" - RECIRCULANTE MOBO 1 PLANTA CONVENCIONAL",1
14905,5694,1521353,1,ARANDELA GLAND SCREW KREBS MM25014516001,ARANDELA; MODIFICADOR: GLAND SCREW; NOMBRE FABRICANTE: FLSMIDTH KREBS; NUMERO DE PARTE: MM250-145-16001; EQUIPO DEL QUE ES PARTE: BO  MBA ALIMENTACION FILTROS; FABRICANTE DEL EQUIPO: KREBS; MODELO DEL EQUIPO: MILLMAX 6X4X21; CARACTERISTICAS ADICIONALES: CANTIDAD 3,1
14901,5690,1576100,1,INTERRUPTOR MEDIA TENS ABB HD4P241232,"INTERRUPTOR; MODIFICADOR: MEDIA TENSION; NOMBRE FABRICANTE: ABB; NUMERO DE PARTE: HD4 P 24.12.32; EQUIPO DEL QUE ES PARTE: CELDA MED IA TENSION S E, SWG EB1, EB2, EB3; CARACTERISTICAS ADICIONALES: EXTRAIBLE, UNIGEAR TIPO ZS1, GAS SF6, VOLTAJE: 24kV, CORRIENTE: 1250 A, FRECUENCIA: 50Hz, CANTIDAD POLO: 3",1
14903,5692,4000095,1,CORREA TRANSMISION V 3V900,"CORREA TRANSMISION V, JUEGO: 3 UNIDADES DOBLE HERMANADO, REF: 3V900",1
14874,5680,10384174,1,"COUPLING,SHAFT,FLEX,N-EUPEX A-200,28-85/","10384174 COUPLING,SHAFT,FLEX,N-EUPEX A-200,28-85/
Descripción larga
De acoplamiento,Eje,Flexible
Short Name: Acople,Eje,Flexible
Tipo De Diseño: N-eupex a-200
Coupling dimensions: 28-85/28-72mm dia shaft

Fabricante: FLENDER FLUDEX
Número de pieza: A-200


Se requiere vigencia de cotización mínimo 3 meses (Precio proyectado y Plazo Entrega)

Estimado Proveedor/a, no olvide indicar siempre Marca y NP cotizados, además de subir Ficha técnica o imagen y descripción que respalden su cotización.
Además, plazo de entrega indicado debe ser en días o semanas. 
Muchas gracias!",1
14554,5508,4121293,1,SOPORTE TV LCD LED UNIVERSAL 60-100#,"SOPORTE PARA TV,  LCD LED UNIVERSAL REGULABLE 60-100"", 1000X800, 100 KG. USO AREA PALAS PERFORADORAS",1
14555,5509,1272201,1,TARJETA IDT 51045PL30,"TARJETA, TIPO: DETECTOR TENSION, CARACTERISTICAS ADICIONALES: TENSION 650VDC, FABRICANTE: IDT, DESIGNACION: 51045PL30",1
14552,5507,1338465,1,BOMBA SUMERGIBLE FLYGT READY 8S,"BOMBA SUMERGIBLE SUMERGIBLE  FLYGT READY 8S 230 VOLTS 5,2 AMP. 50  HZ, DIAMETRO MAXIMO 305 MM, PESO  15 KG USO: BOMBEO",1
14591,5538,11334421,1,"VALVE,SOL,DOUBLE DIRECT,4 WAY,5/2IN,2 PO","Válvula,Solenoide
Short Name: Válvula,Solenoide
Tipo De Válvula: Double direct,4 way
Tamaño Nominal De Válvula: 5/2in
Number of positions: 2 posiciones
Método De Operación: Electrically actuated
Datos eléctricos: 110 a 120V AC
Tasa De Flujo: 46scfm
Características Especiales: 1/4in NPTF plug in base -
Características Especiales: Conexión

Fabricante
ASCO NUMATICS
Número de pieza
082SA435K000030",1
14558,5512,1552933,1,DETECTOR HUMO OPTICO P/PLANTA CHST,DETECTOR; TIPO: HUMO OPTICO; USO DESIGNADO: PLANTA CHST; CARACTERISTICAS ADICIONALES: OP921; MARCAS SUGERIDAS: SIEMENS S54320-F4-A2,1
14560,5514,Not Available,1,Cable Coaxial lmr 400 x 500 mts 50 Ohm. Atenuación en 30 mts. a 150 MHz: 1.5 dB. Atenuación en 30 mts. a 450 MHz: 2.7 dB. Efectividad de Blindaje: mayor a 90 dB Factor de Velocidad: 85%. Potencia Nominal: 0.83 kW a 450 MHz.,"Especificaciones técnicas 

Cable Coaxial lmr 400 x 500 mts
50 Ohm. Atenuación en 30 mts. a 150 MHz: 1.5 dB. Atenuación en 30 mts. a 450 MHz: 2.7 dB. Efectividad de Blindaje: mayor a 90 dB Factor de Velocidad: 85%. Potencia Nominal: 0.83 kW a 450 MHz.

Dónde: Faena Spence
Fecha requerida: Junio 2024

***Entregar ficha Técnica del producto (Con especificaciones /Materiales, etc)
Equipos deben ser enviados a Spence vía SITRANS.",1
14562,5516,11444277,1,"COVER,DRUM,NANOTECHNOLOGY,20L,WHT,ULTRAH MARCA: Nanotech Corp USA PN: ZF-1","Cubierta,Tambor
RECUBRIMIENTO NANOTECNOLOGICO
ZF1 LIQUID PROTECTOR UNIVERSAL.
FORMATO COMERCIAL BIDON 20 LTS.
CARACTERISTICAS:
ULTRAHIDROFOBICO
ANTICORROSIVO EXTREMO
LUBRICANTE
DIELECTRICO
EASY CLEAN
ORIGEN U.S.A.
Nombre del Producto:  ZF -1
Proveedor Fabricante: Nanotech Corp USA",1
14577,5528,4220223,1,"VALVULA CUCH Fe NOD 10bar 12"" LUG VOLANT","VALVULA; DESIGNACION TIPO MODELO: CUCHILLA; MATERIAL CUERPO: HIERRONODULAR CON EPOXICO; MEDIDA PRESION: 10bar; DIAMETRO NOMINAL: 12""PASANTE; TIPO CONEXION: LUG; TIPO VASTAGO: EXTENSION 1,6m; METODOACCIONAMIENTO: VOLANTE; USO DESIGNADO: LINEAS PULPA PLANTA MOLIBDENO;ESTANDARES Y ESPECIFICACIONES: A536 (GGG50), ANSI 150  B16.5;CARACTERISTICAS ADICIONALES: GUILLOTINA DUPLEX 2205, ASIENTO CAUCHONATURAL; MARCAS SUGERIDAS: STAFSJO SLV SUECIA",1
14743,5600,4152445,1,GABINETE CONTROLADOR OBJETO OCC,"GABINETE, CONTROLADOR OBJETO (OCC), INCLUYE: 4UN CONTROLADOR OBJETO (OC) EQUIPADO C PLACAS MOT1 P CONTROL DE 4UN MAQUINAS DE CAMBIO,  4UN CONTROLADOR OBJETO (OC) EQUIPADO C PLACAS SCR P SEÑALES I O DIGITALES, UNIDAD ININTERRUMPIDA PODER (UPS) 1500V, GABINETE METALI CO EXTERIOR SIMILAR A GABINETE OCS950 EQUIPADO C 2 SUB RACKS P 8 CONTROLADORES DE OBJETOS, PINTADO SEGUN ESPECIFICACION C-242-ET-208  REV. 0 (CCTEM-2) O SIMILAR, N P 3NSS007361-NN",2
14775,5628,1425528,1,GUIA CABLE DERECHO R&M 52331492,"GUIA CABLE DERECHO, R&M N P 52331492 USO: EQUIPO POLIPASTO KONECRANESMOD.CXT6042",2
14870,5678,1584039,1,TRANSMISOR ENDRESS PMP111X780,"TRANSMISOR; NOMBRE FABRICANTE: ENDRESS HAUSER; NUMERO DE PARTE: PMP11-1X78 0; CARACTERISTICAS ADICIONALES: RANGO TRABAJO 0- 40bar, C ORRIENTE 4-20mA, RANGO SENSOR: 40bar 4MPA 600psi RELATIVO, SOBRECARGA 160bar 16MPA 2400psi CALIBRACION, UNIDAD, RANGO SENSOR, MBARB AR, CONEXION A PROCESO ROSCA ASME MNPT1 2, REFERENCIA PMP11-AA1V1SBVWJ",2
14553,5507,1338465,1,BOMBA SUMERGIBLE FLYGT READY 8S,"BOMBA SUMERGIBLE SUMERGIBLE  FLYGT READY 8S 230 VOLTS 5,2 AMP. 50  HZ, DIAMETRO MAXIMO 305 MM, PESO  15 KG USO: BOMBEO",2
14744,5600,4152445,1,GABINETE CONTROLADOR OBJETO OCC,"GABINETE, CONTROLADOR OBJETO (OCC), INCLUYE: 4UN CONTROLADOR OBJETO (OC) EQUIPADO C PLACAS MOT1 P CONTROL DE 4UN MAQUINAS DE CAMBIO,  4UN CONTROLADOR OBJETO (OC) EQUIPADO C PLACAS SCR P SEÑALES I O DIGITALES, UNIDAD ININTERRUMPIDA PODER (UPS) 1500V, GABINETE METALI CO EXTERIOR SIMILAR A GABINETE OCS950 EQUIPADO C 2 SUB RACKS P 8 CONTROLADORES DE OBJETOS, PINTADO SEGUN ESPECIFICACION C-242-ET-208  REV. 0 (CCTEM-2) O SIMILAR, N P 3NSS007361-NN",3
15945,6125,1422305,1,VALVULA PINCH FLOWROX PVE50ABU10601LRZX,"VALVULA; MODIFICADOR: PINCH; NOMBRE FABRICANTE: FLOWROX; CODIGO DESIGNACION: PVE50ABU10-601L RZX; EQUIPO DEL QUE ES PARTE: SIN INFOR MACION; FABRICANTE DEL EQUIPO: SIN INFORMACION; MODELO DEL EQUIPO: SIN INFORMACION; NUMERO DE SERIE DEL EQUIPO: SIN INFORMACION; CAR ACTERISTICAS ADICIONALES: TIPO CERRADO, TAMAÑO DN50, PRESION 10bar, ACTUADOR RESORTE NEUMATICO, FLANGE ANSI 150, MATERIAL CUERPO FIE RRO FUNDIDO, MANGA SBRT, SBRT",1
15889,6092,11348201,1,"ADAPTER,BRG,530MM NB,SLV,HYD,630MM OD,1:","Adaptador,Manga,Rodameinto
Short Name                     Adaptador,Rodamiento
Tamaño Orificio De Adaptador   530mm nb
Diseño/Tipo Del Adaptador      Manguito,Hidráulico
Diámetro Externo Rodamiento    630mm dia ext
Ahusamiento: 1:12 conico
Adapter dimensions             216mm lg manguito
Datos De Rosca De Adaptador    Tr530x6
Características Especiales     88mm ancho tuerca y cierre",1
15890,6093,11348202,1,"ADAPTER,BRG,500MM NB,SLV,HYD,580MM OD,1:","Adaptador,Manga,Rodameinto
Short Name                     Adaptador,Rodamiento
Tamaño Orificio De Adaptador   500mm nb
Diseño/Tipo Del Adaptador      Manguito,Hidráulico
Diámetro Externo Rodamiento    580mm dia ext
Ahusamiento: 1:12 conico
Adapter dimensions             208mm lg manguito
Datos De Rosca De Adaptador    Tr500x5
Características Especiales     83mm ancho tuerca y cierre",1
15872,6080,4220240,1,"MOTOR ELEC 10HP 460V 12,6A 1475rpm","MOTOR; TIPO MOTOR: ELECTRICO; POTENCIA: 10HP; VOLTAJE (V): 460V; CORRIENTE (A): 12,6A; VELOCIDAD (RPM): 1475rpm; CLASE: 1 DIV.1 GRUP O D; FRECUENCIA (HZ): 50Hz; FACTOR POTENCIA: 1.15; INDICE PROTECCION (IP): IP55; FACTOR SERVICIO: 1.15; FRAME: 254TC; TIPO AISLACION : F; CARACTERISTICAS ADICIONALES: TEMP CODE T3C; MARCAS SUGERIDAS: BALDOR RELIANCE",1
15870,6078,4217975,1,ANALIZADOR COMBUSTION PP 0 ±110 HPA,"ANALIZADOR ; TIPO: COMBUSTION ; MATERIAL: PROPILENO; PRESION TRABAJO: 0  110 HPA; RESOLUCION 0,1 PA (  1000PA); DIMENSIONES: 220X160 X55mm; USO DESIGNADO: GASES CALDERA CENTRAL; CARACTERISTICAS ADICIONALES: SENSOR DE O2, SENSOR DE CO 10.000PPM CON COMPENSACION DE H 2,SENSOR DE NO3.000PPM,SENSOR NO2,SENSOR DE CO2 NDIR 0-40; MARCAS SUGERIDAS: W HLER",1
15884,6089,1042559,1,GRILLA FALK 4,"GRILLA, COMPONENTE AL CUAL PERTENECE: ACOPLAMIENTO FALK 15F",1
15885,6089,1042720,1,GRILLA STEELFLEX FALK 1120T10,"GRILLA, COMPONENTE AL CUAL PERTENECE: ACOPLAMIENTO FALK 1120T10",2
15886,6089,1084915,1,ACOPLAMIENTO FLEXIBLE FALK 1120T10,"ACOPLAMIENTO FLEXIBLE, TIPO: GRILLA, FABRICANTE: FALK, NUMERO PARTE: 1120T10",3
15535,5932,1561118,1,RESISTENCIA SIEMENS A1A1300034611,"RESISTENCIA; NOMBRE FABRICANTE: SIEMENS; NUMERO DE PARTE: A1A13000346.11; EQUIPO DEL QUE ES PARTE: VARIADOR FRECUENCIA; FABRICANTE D EL EQUIPO: SIEMENS; MODELO DEL EQUIPO: GH180 ; CARACTERISTICAS ADICIONALES: HALL EFF BURD, 88,39ohm",1
15536,5932,1561101,1,FUENTE PODER SIEMENS A5E38065123,"FUENTE PODER; NOMBRE FABRICANTE: SIEMENS; NUMERO DE PARTE: A5E38065123; EQUIPO DEL QUE ES PARTE: VARIADOR FRECUENCIA; FABRICANTE DEL  EQUIPO: SIEMENS; MODELO DEL EQUIPO: GH180 ; CARACTERISTICAS ADICIONALES: 6SR5, BYPASS, 750V",2
15538,5934,4160641,1,"CARRO TIPO YEGUA ACERO 80KG RUEDA 6""","CARRO TIPO YEGUA, CAPACIDAD: 80KG, ESTRUCTURA: ACERO TUBULAR, C SOLDADURA MIG, C RUEDAS GOMA MACIZA, TAMAÑO: 6"", TERMINACION PINTURA  ESMALTE, PESO: 9KG, DIMENSIONES: 114 X 114 X 48CM (ALTO X ANCHO X LARGO), MEDIDAS BASE: 31 X 32CM, NOTA: LAS OFERTAS DEBEN INCLUIR FICHAS TECNICAS, CROQUIS O CATALOGOS DE TAL FORMA QUE PUEDAN SER EVALUADAS",1
15540,5936,1518972,1,BRIDA SANDVIK 04701468,"BRIDA; NOMBRE FABRICANTE: SANDVIK ; NUMERO DE PARTE: 04701468; EQUIPO DEL QUE ES PARTE: CARGADOR FRONT AL BAJO PERFIL; FABRICANTE DE L EQUIPO: SANDVIK; MODELO DEL EQUIPO: LH621; CARACTERISTIC AS ADICIONALES: RADIADOR, LHD 15 YDS3",1
15526,5925,1368582,1,FUENTE PODER 500W ROCKWELL 8002652401R,"FUENTE PODER (POWER SUPPLY), 500W 1PH AC DC, P VARIADOR VELOCIDAD POWERFLEX7000, FABRICANTE ROCKWELL AUTOMATION N P 80026-524-01-R",1
15525,5924,1474856,1,INTERRUPTOR EATON MAGNUM DS416 FASC10403,"INTERRUPTOR AIRE, INTENSIDAD: 1200 1600A, TENSION CONTROL: 110V, TENSIONSHUNT TRIP RELEASE: 120VAC, NORMA: ANSI, INFORMACION ADICIONAL: 65K,520M LS, NOMBRE FABRICANTE: EATON, MODELO: MAGNUM DS-416, DESIGNACIONFABRICANTE: DS-416H",1
15534,5931,1257918,1,TARJETA HKR SR2100005SP05,"TARJETA (CARD), ELECTRONICA HKR SR2100005SP05, USO: LOCOMOTORAS SCHALKE 72 TON, CONVERTIDORES AUXILIARES HKR LOCOMOTORAS SCHALKE 72TON",1
15532,5930,1424018,1,VALVULA FRENO PLASSER & THEURER 90366,"VALVULA FRENO, FB11, PLASSER & THEURER N P 90366 USO: RAMEADORA 08-275 SP",1
15530,5928,1521793,1,TRANSMISOR ANG OUTOTEC L603629,"TRANSMISOR; MODIFICADOR: ANGULAR; NOMBRE FABRICANTE: OUTOTEC; NUMERO DE PARTE: L603629; EQUIPO DEL QUE ES PARTE: FILTRO PRENSA - LAR  OX; FABRICANTE DEL EQUIPO: OUTOTEC; MODELO DEL EQUIPO: PF 60 72 M60 1 60; CARACTERISTIC AS ADICIONALES: REP ELE FILTRO, FUNDICION, PLANTA TRATAMIENTO ESCORIA",1
15770,6003,4201508,1,VARIADOR FREC BAJA TENS 300HP 480V 50Hz,"VARIADOR FRECUENCIA; TIPO: BAJA TENSION; VOLTAJE (V): 480V; POTENCIA: 300HP; FRECUENCIA (HZ): 50Hz; DIMENSIONES: 2250X800X600mm; TEM PERATURA OPERACION: 45° C; USO DESIGNADO: BOMBAS DE CICLON A0; ESTANDARES Y ESPECIFICACIONES: IEC61086 1:2004, 3-1; CARACTERISTICAS ADICIONALES: FACTOR POTENCIA 1, CONEXION DELTA ESTRELLA, 3 FASES, FILTRO ENTRADA ARMONICOS, FILTRO SALIDA dV dT, CONEXIÓN WIFI PARA TRANSMITIR DATOS A NUBE PARA ANALISIS INTERNET O THINGS, 6 ENTRADAS DIGITALES, 3 ENTRADAS ANALOGAS 4-20mA, 2 SALIDAS ANALOGAS 4-20mA , 4 SALIDAS DIGITALES, INTERFAZ 110V, 8 MODULOS RTD, COMUNICACION PROFIBUS MODBUS, TERMINALES DE CONEXION REMOVIBLES, INDICE PROTECC ION IP54, ALTURA 3000msnm; MARCAS SUGERIDAS: ABB, SIEMENS",1
15781,6011,1306110,1,COMPRESOR VV180T PLASSER 818123210559,"COMPRESOR VV180T, NOMBRE FABRICANTE: PLASSER&THEURER, NUMERO PARTE: 8.181.2.321.055.9, EQUIPO AL CUAL PERTENECE: RAMEADORA VM 250 SJUMBO",1
15774,6004,4103481,1,CONVERSOR ASTRON 241224,"FUENTE ALIMENTACION, DIMENSIONES: 66.8X133.4MM, GE FANUC PLC MOD. VERSAMAX N P IC200PWB001",4
15786,6015,1426260,1,FRENO CARRO TRASLADO STROMAG T0335001,"FRENO CARRO TRASLADO, TIPO: LIBERACION ELECTROMAGNETICA, TORQUE NOMINAL: 460NM, TORQUE CALCULADO: 436NM, F.S: 1.75, PASTILLAS: WS1-5  -WTU, COMPENSACION AUTOMATICA, STROMAG MOD. CALIPER 5K N P T03350_01",1
15793,6020,1302407,1,TRANSFORMER ACOPCO 2657627929,"TRANSFORMADOR DISTRIBUCION, NOMBRE FABRICANTE: ATLAS COPCO, NUMERO PARTE: 2657-6279-29, EQUIPO AL CUAL PERTENECE: PERFORADORA ROTATI VA SUPERFICIE PIT VIPER 351",1
